2.823746e+15	1.447359e+01	1.315150e+00
2.828021e+15	1.448309e+01	1.318120e+00
2.832296e+15	1.449166e+01	1.318509e+00
2.836570e+15	1.450023e+01	1.318898e+00
2.840845e+15	1.450880e+01	1.319287e+00
2.845120e+15	1.451738e+01	1.319676e+00
2.849394e+15	1.452595e+01	1.320064e+00
2.853669e+15	1.453452e+01	1.320453e+00
2.857944e+15	1.454345e+01	1.323544e+00
2.862218e+15	1.455289e+01	1.330483e+00
2.866493e+15	1.456233e+01	1.337423e+00
2.870768e+15	1.457177e+01	1.344362e+00
2.875042e+15	1.458120e+01	1.351302e+00
2.879317e+15	1.459064e+01	1.358242e+00
2.883592e+15	1.460008e+01	1.365181e+00
2.887866e+15	1.460991e+01	1.371384e+00
2.892141e+15	1.462048e+01	1.376204e+00
2.896416e+15	1.463106e+01	1.381023e+00
2.900690e+15	1.464163e+01	1.385843e+00
2.904965e+15	1.465220e+01	1.390663e+00
2.909240e+15	1.466278e+01	1.395483e+00
2.913514e+15	1.467335e+01	1.400303e+00
2.917789e+15	1.468391e+01	1.405121e+00
2.922064e+15	1.469444e+01	1.409934e+00
2.926338e+15	1.470498e+01	1.414747e+00
2.930613e+15	1.471551e+01	1.419559e+00
2.934887e+15	1.472604e+01	1.424372e+00
2.939162e+15	1.473657e+01	1.429185e+00
2.943437e+15	1.474711e+01	1.433998e+00
2.947711e+15	1.475763e+01	1.439277e+00
2.951986e+15	1.476801e+01	1.449602e+00
2.956261e+15	1.477840e+01	1.459927e+00
2.960535e+15	1.478878e+01	1.470252e+00
2.964810e+15	1.479917e+01	1.480577e+00
2.969085e+15	1.480955e+01	1.490902e+00
2.973359e+15	1.481994e+01	1.501227e+00
